exp,emp_title,compensation,perc_remote,co_size,co_location,year,emp_location,emp_ID
SE,Data Engineer,160080,100.0,M,United States,2022,"(37.09024, -95.712891)",12853
SE,Data Analyst,105000,100.0,M,United States,2022,"(37.09024, -95.712891)",55146
MI,Data Analyst,135000,100.0,M,United States,2022,"(37.09024, -95.712891)",50088
MI,Data Analyst,50000,100.0,M,United States,2022,"(37.09024, -95.712891)",34908
SE,Data Scientist,220000,100.0,M,United States,2022,"(37.09024, -95.712891)",68262
MI,Data Scientist,172386,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",22686
MI,Data Scientist,86193,0.0,M,United Kingdom,2022,"(55.378051, -3.435973)",32373
SE,Machine Learning Engineer,220000,100.0,M,United States,2022,"(37.09024, -95.712891)",82977
SE,Machine Learning Engineer,120000,100.0,M,United States,2022,"(37.09024, -95.712891)",60342
MI,Data Scientist,200000,100.0,M,United States,2022,"(37.09024, -95.712891)",44390
SE,Machine Learning Engineer,120000,100.0,S,United Arab Emirates,2022,"(23.424076, 53.847818)",20160
SE,Machine Learning Engineer,65000,100.0,S,United Arab Emirates,2022,"(23.424076, 53.847818)",71638
EX,Data Engineer,324000,100.0,M,United States,2022,"(37.09024, -95.712891)",37256
EX,Data Engineer,216000,100.0,M,United States,2022,"(37.09024, -95.712891)",70795
SE,Data Scientist,185100,100.0,M,United States,2022,"(37.09024, -95.712891)",12684
SE,Data Scientist,104890,100.0,M,United States,2022,"(37.09024, -95.712891)",39006
MI,Machine Learning Developer,76814,100.0,M,Canada,2022,"(56.130366, -106.346771)",94342
EX,Director of Data Science,192037,50.0,L,Canada,2022,"(56.130366, -106.346771)",32154
MI,Machine Learning Engineer,120000,100.0,S,United States,2022,"(37.09024, -95.712891)",39501
MI,Business Data Analyst,17805,100.0,M,India,2022,"(20.593684, 78.96288)",25192
MI,Data Scientist,30523,100.0,L,India,2022,"(20.593684, 78.96288)",88170
MI,Machine Learning Infrastructure Engineer,55685,50.0,L,Portugal,2022,"(39.399872, -8.224454)",35924
EN,Data Scientist,17805,100.0,M,India,2022,"(20.593684, 78.96288)",85345
MI,Applied Machine Learning Scientist,75000,100.0,L,United States,2022,"(-16.290154, -63.588653)",15674
MI,Applied Data Scientist,157000,100.0,L,United States,2022,"(37.09024, -95.712891)",70584
MI,Business Data Analyst,69133,50.0,L,Canada,2022,"(56.130366, -106.346771)",40635
EN,Data Engineer,65000,100.0,S,United States,2022,"(37.09024, -95.712891)",70185
SE,Machine Learning Engineer,68293,100.0,S,Ireland,2022,"(53.41291, -8.24389)",85201
MI,Data Scientist,109000,50.0,L,United States,2021,"(37.09024, -95.712891)",79096
MI,Data Scientist,67597,100.0,M,Canada,2022,"(56.130366, -106.346771)",56329
EN,Computer Vision Engineer,10000,100.0,M,Luxembourg,2022,"(39.399872, -8.224454)",54202
MI,Data Analyst,20000,100.0,S,Greece,2022,"(39.074208, 21.824312)",23341
SE,Head of Data,102839,100.0,L,Slovenia,2021,"(46.151241, 14.995463)",40561
SE,Head of Data,200000,100.0,M,United States,2022,"(4.210484, 101.975766)",95674
EN,Data Scientist,51081,100.0,L,Canada,2022,"(56.130366, -106.346771)",34362
MI,Machine Learning Engineer,83864,100.0,L,Australia,2022,"(-25.274398, 133.775136)",48144
EN,Data Scientist,40000,100.0,L,Malaysia,2022,"(36.204824, 138.252924)",77706
MI,Head of Data,31520,100.0,S,Estonia,2022,"(58.595272, 25.013607)",18473
SE,Machine Learning Engineer,59888,100.0,L,Netherlands,2022,"(52.132633, 5.291266)",91322
SE,Research Scientist,89306,50.0,L,France,2022,"(46.227638, 2.213749)",64630
EN,Data Scientist,83171,50.0,M,Australia,2022,"(-25.274398, 133.775136)",88022
SE,Data Scientist,165000,100.0,M,United States,2022,"(37.09024, -95.712891)",52471
MI,Machine Learning Scientist,153000,50.0,M,United States,2022,"(37.09024, -95.712891)",99720
SE,Data Scientist,100000,100.0,M,United States,2022,"(-14.235004, -51.92528)",14378
SE,Machine Learning Developer,76814,100.0,M,Canada,2022,"(56.130366, -106.346771)",88921
MI,Data Scientist,33609,100.0,L,Poland,2022,"(51.919438, 19.145136)",40396
MI,Principal Data Analyst,75000,100.0,S,Canada,2022,"(56.130366, -106.346771)",99076
MI,Research Scientist,69999,50.0,L,Czech Republic,2021,"(49.817492, 15.472962)",27049
EN,Data Engineer,55475,100.0,M,Germany,2022,"(30.375321, 69.345116)",27740
MI,Research Scientist,61989,0.0,L,Austria,2022,"(47.516231, 14.550072)",11526
SE,Data Science Manager,152500,100.0,M,United States,2022,"(37.09024, -95.712891)",93783
EN,Research Scientist,120000,100.0,L,United States,2022,"(37.09024, -95.712891)",78024
MI,Data Scientist,135000,100.0,L,United States,2022,"(37.09024, -95.712891)",73952
SE,Data Analytics Lead,405000,100.0,L,United States,2022,"(37.09024, -95.712891)",84800
SE,Data Engineer,150000,0.0,L,United States,2021,"(37.09024, -95.712891)",17826
SE,Data Science Manager,240000,0.0,L,United States,2021,"(37.09024, -95.712891)",71652
MI,Data Analyst,135000,100.0,L,United States,2021,"(37.09024, -95.712891)",30003
EN,Data Scientist,80000,100.0,M,United States,2021,"(37.09024, -95.712891)",43718
SE,Applied Data Scientist,380000,100.0,L,United States,2022,"(37.09024, -95.712891)",44213
MI,Data Scientist,120402,0.0,L,Switzerland,2022,"(46.818188, 8.227512)",92561
SE,Applied Data Scientist,177000,100.0,L,United States,2022,"(37.09024, -95.712891)",44297
MI,Data Engineer,65141,100.0,M,France,2022,"(46.227638, 2.213749)",34120
MI,Data Scientist,48000,100.0,S,United States,2022,"(61.52401, 105.318756)",59722
EN,Data Analytics Engineer,20000,0.0,M,Pakistan,2022,"(30.375321, 69.345116)",44948
SE,Principal Data Scientist,220000,0.0,L,United States,2021,"(37.09024, -95.712891)",10896
MI,ML Engineer,77364,50.0,S,Japan,2021,"(36.204824, 138.252924)",65129
MI,ML Engineer,63711,50.0,S,Japan,2021,"(36.204824, 138.252924)",50840
EN,Computer Vision Software Engineer,150000,100.0,S,Australia,2022,"(-25.274398, 133.775136)",83848
MI,Data Analyst,90000,100.0,M,United States,2021,"(37.09024, -95.712891)",78359
EN,Data Scientist,100000,0.0,S,United States,2021,"(37.09024, -95.712891)",19722
SE,Research Scientist,144000,50.0,L,United States,2022,"(37.09024, -95.712891)",82511
SE,Principal Data Scientist,155499,100.0,M,Germany,2022,"(51.165691, 10.451526)",77427
SE,Computer Vision Engineer,24000,100.0,M,Brazil,2021,"(-14.235004, -51.92528)",31800
MI,Applied Machine Learning Scientist,38400,100.0,M,United States,2021,"(14.058324, 108.277199)",17627
EN,Financial Data Analyst,100000,50.0,L,United States,2022,"(37.09024, -95.712891)",41652
MI,Data Scientist,82500,100.0,S,United States,2021,"(37.09024, -95.712891)",61918
EN,Data Scientist,49646,50.0,M,France,2021,"(46.227638, 2.213749)",28692
SE,Lead Data Scientist,40570,50.0,L,India,2021,"(20.593684, 78.96288)",96064
EN,Data Engineer,120000,100.0,M,United States,2022,"(37.09024, -95.712891)",77501
SE,Lead Machine Learning Engineer,84053,0.0,M,Germany,2022,"(51.165691, 10.451526)",94530
EN,Machine Learning Engineer,20000,100.0,S,India,2021,"(20.593684, 78.96288)",50396
EN,Computer Vision Engineer,125000,0.0,M,United States,2022,"(37.09024, -95.712891)",61296
MI,Data Scientist,9466,0.0,S,India,2021,"(20.593684, 78.96288)",10429
SE,Machine Learning Scientist,120000,50.0,S,United States,2021,"(37.09024, -95.712891)",81846
EN,Applied Data Scientist,110037,0.0,L,United Kingdom,2021,"(55.378051, -3.435973)",64975
EN,ML Engineer,21013,100.0,L,Portugal,2022,"(39.399872, -8.224454)",55084
EN,Data Analyst,50000,100.0,M,United States,2021,"(37.09024, -95.712891)",31794
SE,Principal Data Engineer,200000,100.0,M,United States,2021,"(37.09024, -95.712891)",83865
MI,Big Data Engineer,60000,50.0,M,Romania,2021,"(40.463667, -3.74922)",88599
MI,Data Engineer,200000,100.0,L,United States,2021,"(37.09024, -95.712891)",80242
EN,Machine Learning Developer,100000,50.0,S,Iraq,2021,"(33.223191, 43.679291)",15166
MI,Data Engineer,100000,100.0,L,United States,2021,"(37.09024, -95.712891)",84637
SE,Machine Learning Engineer,82744,50.0,M,Belgium,2021,"(50.503887, 4.469936)",93960
MI,Research Scientist,62649,50.0,M,France,2021,"(46.227638, 2.213749)",16105
MI,Data Engineer,82528,100.0,L,United Kingdom,2021,"(55.378051, -3.435973)",73509
MI,Data Architect,170000,100.0,L,United States,2021,"(37.09024, -95.712891)",48490
MI,Data Architect,150000,100.0,L,United States,2021,"(37.09024, -95.712891)",54570
EN,BI Data Analyst,55000,50.0,S,United States,2021,"(37.09024, -95.712891)",74304
EX,Director of Data Science,250000,0.0,L,United States,2021,"(37.09024, -95.712891)",12457
EN,Data Engineer,80000,100.0,L,United States,2021,"(37.09024, -95.712891)",56128
EX,Director of Data Science,130026,50.0,M,Germany,2021,"(51.165691, 10.451526)",51684
EN,Data Science Consultant,63831,50.0,L,Germany,2021,"(51.165691, 10.451526)",53310
EX,Head of Data Science,85000,0.0,M,Russia,2021,"(61.52401, 105.318756)",95473
EX,Head of Data,230000,50.0,L,Russia,2021,"(61.52401, 105.318756)",12990
EN,Machine Learning Engineer,125000,100.0,S,United States,2021,"(37.09024, -95.712891)",45571
SE,Data Analytics Manager,120000,100.0,M,United States,2021,"(37.09024, -95.712891)",46913
SE,Data Science Engineer,127221,50.0,L,Canada,2021,"(56.130366, -106.346771)",14064
SE,Data Science Manager,144000,100.0,L,United States,2021,"(37.09024, -95.712891)",27493
EN,Data Scientist,13400,100.0,L,Ukraine,2021,"(48.379433, 31.16558)",69111
MI,Data Scientist,75774,100.0,L,Canada,2021,"(56.130366, -106.346771)",71077
MI,Data Scientist,150000,100.0,M,United States,2021,"(37.09024, -95.712891)",75149
SE,Data Engineer,153000,100.0,L,United States,2021,"(37.09024, -95.712891)",63510
MI,Data Engineer,90000,100.0,L,United States,2021,"(37.09024, -95.712891)",25421
EN,Data Analyst,90000,100.0,S,United States,2021,"(37.09024, -95.712891)",90639
EN,Data Analyst,60000,100.0,S,United States,2021,"(37.09024, -95.712891)",88956
MI,Data Scientist,50000,100.0,L,Nigeria,2021,"(9.081999, 8.675277)",63418
MI,Applied Data Scientist,54238,50.0,L,Canada,2021,"(55.378051, -3.435973)",78790
MI,Machine Learning Engineer,47282,100.0,S,Spain,2021,"(40.463667, -3.74922)",43027
EX,Director of Data Science,153667,100.0,L,Poland,2021,"(41.87194, 12.56738)",54924
MI,Data Engineer,28476,100.0,L,Poland,2021,"(51.919438, 19.145136)",57803
MI,Data Analytics Engineer,110000,100.0,L,United States,2021,"(37.09024, -95.712891)",23078
EN,Research Scientist,82528,50.0,L,United Kingdom,2021,"(55.378051, -3.435973)",42996
EN,Data Analyst,59102,50.0,M,France,2021,"(46.227638, 2.213749)",81272
SE,Data Analyst,80000,100.0,S,United States,2021,"(42.733883, 25.48583)",91720
MI,Data Engineer,140000,100.0,L,United States,2021,"(37.09024, -95.712891)",60669
SE,Data Analytics Engineer,79197,100.0,L,Germany,2021,"(51.165691, 10.451526)",97358
SE,Lead Data Analyst,170000,100.0,L,United States,2021,"(37.09024, -95.712891)",64287
EN,Data Analyst,80000,100.0,M,United States,2021,"(37.09024, -95.712891)",86909
MI,BI Data Analyst,100000,100.0,M,United States,2021,"(37.09024, -95.712891)",79402
SE,Data Scientist,53192,50.0,L,France,2021,"(46.227638, 2.213749)",69402
EX,Head of Data,235000,100.0,L,United States,2021,"(37.09024, -95.712891)",18586
EX,BI Data Analyst,150000,100.0,L,United States,2021,"(20.593684, 78.96288)",53490
EN,Machine Learning Scientist,225000,100.0,L,United States,2021,"(37.09024, -95.712891)",18186
EN,Data Science Consultant,76833,100.0,S,Germany,2021,"(51.165691, 10.451526)",69551
SE,Marketing Data Analyst,88654,100.0,L,Denmark,2021,"(39.074208, 21.824312)",11028
SE,Lead Data Engineer,103160,100.0,S,United Kingdom,2021,"(55.378051, -3.435973)",45191
SE,Data Engineer,113476,100.0,M,United Kingdom,2021,"(55.378051, -3.435973)",65201
SE,Machine Learning Engineer,94564,50.0,L,Germany,2021,"(51.165691, 10.451526)",94299
EN,Data Engineer,30428,100.0,L,India,2021,"(20.593684, 78.96288)",74606
SE,Data Engineer,150000,100.0,M,United States,2021,"(37.09024, -95.712891)",59181
SE,Data Engineer,115000,100.0,S,United States,2021,"(37.09024, -95.712891)",76563
MI,Research Scientist,187442,100.0,L,Canada,2021,"(56.130366, -106.346771)",81368
MI,Data Analyst,51519,50.0,L,United Kingdom,2021,"(55.378051, -3.435973)",78722
MI,BI Data Analyst,36259,50.0,L,United States,2021,"(47.162494, 19.503304)",77100
SE,Data Engineer,150000,100.0,L,United States,2021,"(37.09024, -95.712891)",90463
MI,Computer Vision Software Engineer,95746,100.0,S,United States,2021,"(51.165691, 10.451526)",53916
EN,Computer Vision Software Engineer,70000,100.0,M,United States,2021,"(37.09024, -95.712891)",58770
MI,Cloud Data Engineer,89294,50.0,L,Singapore,2021,"(1.352083, 103.819836)",41186
EN,Data Scientist,29751,50.0,L,India,2021,"(20.593684, 78.96288)",32154
SE,Lead Data Engineer,276000,0.0,L,United States,2021,"(37.09024, -95.712891)",96400
SE,Cloud Data Engineer,160000,100.0,S,United States,2021,"(-14.235004, -51.92528)",25672
SE,Data Engineer,174000,100.0,L,United States,2021,"(37.09024, -95.712891)",12340
MI,Data Analyst,93000,100.0,L,United States,2021,"(37.09024, -95.712891)",49885
EN,Data Scientist,28399,100.0,M,India,2021,"(20.593684, 78.96288)",43962
SE,Research Scientist,60757,50.0,L,Portugal,2021,"(39.399872, -8.224454)",59996
EN,Data Scientist,90000,100.0,S,United States,2021,"(37.09024, -95.712891)",29482
SE,Principal Data Analyst,170000,100.0,M,United States,2021,"(37.09024, -95.712891)",13028
SE,Data Engineer,96282,50.0,L,United Kingdom,2021,"(55.378051, -3.435973)",47545
MI,Data Engineer,12103,0.0,M,Turkey,2021,"(38.963745, 35.243322)",64337
EN,Data Scientist,36643,50.0,L,France,2021,"(46.227638, 2.213749)",13773
MI,Data Engineer,72212,50.0,L,United Kingdom,2021,"(55.378051, -3.435973)",59931
SE,Big Data Architect,99703,50.0,M,Canada,2021,"(56.130366, -106.346771)",44260
SE,Data Scientist,165000,100.0,L,United States,2021,"(37.09024, -95.712891)",44483
MI,Data Analyst,80000,100.0,L,United States,2021,"(37.09024, -95.712891)",92653
SE,Data Scientist,103691,100.0,L,Canada,2021,"(56.130366, -106.346771)",14075
EN,Data Engineer,,50.0,M,India,2021,"(20.593684, 78.96288)",77308
MI,Research Scientist,63810,100.0,M,Canada,2021,"(56.130366, -106.346771)",58033
MI,Head of Data Science,110000,0.0,S,United States,2021,"(37.09024, -95.712891)",66126
MI,Data Architect,180000,100.0,L,United States,2021,"(37.09024, -95.712891)",94048
SE,Data Analyst,200000,100.0,L,United States,2021,"(37.09024, -95.712891)",94374
SE,Data Engineer,200000,100.0,L,United States,2021,"(37.09024, -95.712891)",88717
SE,ML Engineer,256000,100.0,S,United States,2021,"(37.09024, -95.712891)",98951
MI,Data Engineer,110000,100.0,L,United States,2021,"(37.09024, -95.712891)",60804
EN,Data Engineer,72500,100.0,L,United States,2021,"(37.09024, -95.712891)",69350
SE,Machine Learning Engineer,185000,50.0,L,United States,2021,"(37.09024, -95.712891)",29666
EN,Research Scientist,100000,0.0,L,China,2021,"(49.214439, -2.13125)",62646
MI,Data Engineer,112000,100.0,L,United States,2021,"(37.09024, -95.712891)",26842
SE,Data Scientist,20171,50.0,L,Turkey,2021,"(38.963745, 35.243322)",41135
SE,AI Scientist,55000,100.0,L,Spain,2021,"(40.463667, -3.74922)",22464
EN,Data Scientist,58000,50.0,L,United States,2021,"(37.09024, -95.712891)",81892
EN,Data Scientist,100000,100.0,M,United States,2021,"(37.09024, -95.712891)",20131
SE,Data Scientist,77684,50.0,M,France,2021,"(46.227638, 2.213749)",24845
EN,Machine Learning Engineer,85000,100.0,S,Germany,2021,"(52.132633, 5.291266)",59491
EN,Data Science Consultant,76833,0.0,L,Germany,2021,"(51.165691, 10.451526)",49911
EN,Data Engineer,65013,50.0,M,Germany,2021,"(51.165691, 10.451526)",29207
MI,Data Engineer,28016,100.0,M,Turkey,2021,"(38.963745, 35.243322)",77277
MI,Data Engineer,111775,0.0,M,United States,2021,"(37.09024, -95.712891)",52225
MI,Data Engineer,93150,0.0,M,United States,2021,"(37.09024, -95.712891)",48313
SE,Lead Data Engineer,160000,50.0,S,United States,2021,"(18.220833, -66.590149)",64562
MI,Data Scientist,25532,100.0,S,Germany,2021,"(44.016521, 21.005859)",30557
SE,Machine Learning Engineer,66265,0.0,L,India,2021,"(20.593684, 78.96288)",92328
MI,Data Scientist,16904,100.0,S,India,2021,"(20.593684, 78.96288)",80774
SE,Data Analyst,63831,50.0,L,Germany,2021,"(51.165691, 10.451526)",92720
EX,Director of Data Science,141846,0.0,L,Germany,2021,"(51.165691, 10.451526)",94888
EN,Big Data Engineer,16228,100.0,L,India,2021,"(20.593684, 78.96288)",74065
SE,Data Analyst,71786,100.0,M,Canada,2021,"(56.130366, -106.346771)",59644
SE,Data Scientist,135000,0.0,L,United States,2021,"(37.09024, -95.712891)",85289
EN,Machine Learning Engineer,24823,50.0,M,Germany,2021,"(51.165691, 10.451526)",11338
SE,Data Science Manager,54094,50.0,L,United States,2021,"(20.593684, 78.96288)",86374
SE,Machine Learning Engineer,24342,100.0,L,India,2021,"(20.593684, 78.96288)",54004
EN,BI Data Analyst,9272,100.0,S,Kenya,2021,"(-0.023559, 37.906193)",56685
MI,Data Scientist,147000,50.0,L,United States,2021,"(37.09024, -95.712891)",48935
SE,Research Scientist,96113,50.0,L,Canada,2021,"(56.130366, -106.346771)",32096
SE,Data Science Manager,174000,100.0,L,United States,2021,"(37.09024, -95.712891)",70547
EN,Machine Learning Engineer,21844,50.0,M,Colombia,2021,"(4.570868, -74.297333)",65101
EX,Data Science Consultant,69741,100.0,S,Spain,2021,"(46.227638, 2.213749)",42190
SE,Data Analytics Engineer,50000,100.0,M,United Kingdom,2021,"(14.058324, 108.277199)",42863
MI,Data Engineer,26005,0.0,L,United States,2021,"(45.943161, 24.96676)",24114
MI,Data Scientist,90734,50.0,L,Germany,2021,"(51.165691, 10.451526)",68053
MI,Big Data Engineer,22611,0.0,L,India,2021,"(20.593684, 78.96288)",98595
MI,Data Scientist,5679,100.0,S,United States,2021,"(20.593684, 78.96288)",61056
EN,Machine Learning Engineer,81000,50.0,S,United States,2021,"(37.09024, -95.712891)",60463
MI,Data Scientist,40038,100.0,L,Chile,2021,"(-35.675147, -71.542969)",97098
EN,Data Science Consultant,90000,100.0,S,United States,2021,"(37.09024, -95.712891)",82206
MI,Data Scientist,61467,50.0,M,Austria,2021,"(51.165691, 10.451526)",19403
SE,Machine Learning Infrastructure Engineer,195000,100.0,M,United States,2021,"(37.09024, -95.712891)",40179
MI,Data Scientist,37825,100.0,L,Spain,2021,"(40.463667, -3.74922)",98393
SE,Machine Learning Scientist,225000,100.0,L,Canada,2021,"(37.09024, -95.712891)",29054
MI,Data Scientist,56256,50.0,L,United Kingdom,2021,"(55.378051, -3.435973)",94404
MI,Data Scientist,33808,0.0,M,India,2021,"(20.593684, 78.96288)",85300
MI,Data Scientist,116914,50.0,L,United Kingdom,2021,"(55.378051, -3.435973)",40412
MI,Machine Learning Engineer,46597,100.0,L,Poland,2021,"(51.919438, 19.145136)",22154
MI,Machine Learning Engineer,88654,100.0,M,Belgium,2021,"(50.503887, 4.469936)",94078
MI,Data Scientist,88654,50.0,L,Germany,2021,"(51.165691, 10.451526)",34345
